playerId,playerName,team,friday_airOuts,friday_atBats,friday_baseOnBalls,friday_catchersInterference,friday_caughtStealing,friday_doubles,friday_flyOuts,friday_gamesPlayed,friday_groundIntoDoublePlay,friday_groundIntoTriplePlay,friday_groundOuts,friday_hitByPitch,friday_hits,friday_homeRuns,friday_intentionalWalks,friday_leftOnBase,friday_lineOuts,friday_pickoffs,friday_plateAppearances,friday_popOuts,friday_rbi,friday_runs,friday_sacBunts,friday_sacFlies,friday_stolenBases,friday_strikeOuts,friday_totalBases,friday_triples,sunday_airOuts,sunday_atBats,sunday_baseOnBalls,sunday_catchersInterference,sunday_caughtStealing,sunday_doubles,sunday_flyOuts,sunday_gamesPlayed,sunday_groundIntoDoublePlay,sunday_groundIntoTriplePlay,sunday_groundOuts,sunday_hitByPitch,sunday_hits,sunday_homeRuns,sunday_intentionalWalks,sunday_leftOnBase,sunday_lineOuts,sunday_pickoffs,sunday_plateAppearances,sunday_popOuts,sunday_rbi,sunday_runs,sunday_sacBunts,sunday_sacFlies,sunday_stolenBases,sunday_strikeOuts,sunday_totalBases,sunday_triples
ID677347,Kyren Paris,Los Angeles Angels,1,14,1,0,0,2,1,6,0,0,4,1,5,0,0,2,0,0,16,0,0,2,0,0,0,4,7,0,6,25,1,0,0,0,3,8,1,0,3,1,3,2,0,2,2,0,27,1,2,4,0,0,1,13,9,0
ID694384,Nolan Schanuel,Los Angeles Angels,25,83,9,0,0,5,16,22,2,0,22,2,20,1,0,22,6,0,94,3,8,12,0,0,2,16,28,0,25,70,13,0,0,4,15,20,3,0,14,1,19,4,1,29,9,0,84,1,8,10,0,0,0,12,35,0
ID641313,Tim Anderson,Los Angeles Angels,4,12,0,0,0,0,2,5,0,0,3,1,1,0,0,7,2,0,14,0,0,0,1,0,0,5,1,0,1,20,1,0,1,0,1,7,0,0,8,0,6,0,0,3,0,0,21,0,1,1,0,0,0,5,6,0
ID666176,Jo Adell,Los Angeles Angels,23,82,2,0,0,5,11,23,0,0,12,1,27,5,0,41,6,0,85,6,17,8,0,0,2,20,47,0,20,89,4,0,0,4,13,25,2,0,19,2,12,2,0,49,3,0,95,4,11,7,0,0,0,38,22,0
ID621028,Kevin Newman,Los Angeles Angels,4,15,0,0,0,0,2,8,2,0,4,0,2,0,0,15,1,0,15,1,1,0,0,0,0,5,2,0,6,22,0,0,0,0,2,11,1,0,9,0,2,0,0,10,3,0,22,1,1,4,0,0,0,5,2,0
ID681351,Logan O'Hoppe,Los Angeles Angels,17,78,3,0,0,4,10,21,3,0,14,1,18,2,0,31,4,0,82,3,4,5,0,0,1,29,30,1,16,62,4,0,0,0,9,19,2,0,16,1,11,2,0,35,6,0,68,1,5,4,1,0,0,20,17,0
ID687263,Zach Neto,Los Angeles Angels,23,80,5,0,2,4,11,21,1,0,17,2,15,4,0,25,8,2,88,4,11,9,0,1,1,26,31,0,24,75,7,0,1,5,16,21,1,0,11,2,19,5,1,16,5,0,84,3,10,13,0,0,3,21,39,0
ID605204,J.D. Davis,Los Angeles Angels,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0
ID672569,Gustavo Campero,Los Angeles Angels,2,11,1,0,0,0,1,5,1,0,4,2,3,2,0,7,1,0,14,0,4,2,0,0,0,2,9,0,4,10,0,0,0,0,4,6,1,0,5,1,0,0,0,7,0,0,11,0,0,1,0,0,0,1,0,0
ID694359,Niko Kavadas,Los Angeles Angels,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
ID683090,Matthew Lugo,Los Angeles Angels,2,8,0,0,0,0,2,5,0,0,1,1,2,0,0,2,0,0,9,0,0,2,0,0,0,3,2,0,3,9,0,0,0,0,0,7,0,0,1,0,2,1,0,7,2,0,9,1,1,1,0,0,0,3,5,0
ID664068,Scott Kingery,Los Angeles Angels,0,3,1,0,0,1,0,2,1,0,1,0,1,0,0,4,0,0,4,0,0,1,0,0,0,1,2,0,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0
ID621035,Chris Taylor,Los Angeles Angels,3,9,0,0,0,1,1,3,0,0,2,0,3,0,0,2,0,0,9,2,1,2,0,0,1,1,4,0,1,6,1,0,1,0,0,4,0,0,1,2,0,0,0,0,1,0,9,0,0,2,0,0,1,4,0,0
ID695681,Christian Moore,Los Angeles Angels,4,26,4,0,0,0,2,8,0,0,5,0,4,2,0,18,1,0,30,1,3,4,0,0,0,13,10,0,8,31,3,0,0,0,3,10,0,0,6,0,6,1,0,13,4,0,34,1,5,4,0,0,0,11,9,0
ID664774,LaMonte Wade Jr.,Los Angeles Angels,4,10,3,0,0,0,1,5,0,0,0,0,0,0,0,5,2,0,13,1,0,2,0,0,0,6,0,0,4,12,3,0,0,0,3,5,0,0,1,0,5,1,0,9,1,0,15,0,1,2,0,0,0,2,8,0
ID677060,Chad Stevens,Los Angeles Angels,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,3,0,0,1,0,0,0,2,1,0
ID669326,Bryce Teodosio,Los Angeles Angels,1,15,2,0,0,0,1,7,0,0,5,2,2,0,0,3,0,0,19,0,0,2,0,0,1,7,2,0,7,20,1,0,0,1,3,8,0,0,2,1,3,0,0,8,2,0,23,2,2,1,0,1,0,9,4,0
ID672724,Oswald Peraza,Los Angeles Angels,1,8,0,0,0,0,1,4,0,0,2,0,1,0,0,1,0,0,9,0,1,0,0,1,0,5,1,0,4,15,1,0,0,0,4,6,0,0,3,1,4,2,0,6,0,0,17,0,2,2,0,0,1,4,10,0
ID669722,Logan Davidson,Los Angeles Angels,0,5,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,5,0,1,0,0,0,0,3,2,0,2,5,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,3,0,0
ID665861,Sebastián  Rivero,Los Angeles Angels,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0
ID595453,Chad Wallach,Los Angeles Angels,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID694203,Denzer Guzman,Los Angeles Angels,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,4,0,1,2,0,0,0,1,4,0,1,6,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,6,1,0,0,0,0,0,2,2,0
ID669257,Will Smith,Los Angeles Dodgers,26,72,16,0,0,2,18,22,1,0,11,0,15,1,0,27,6,0,90,2,7,13,0,2,0,22,20,0,20,51,6,0,1,3,14,17,3,0,7,0,13,3,0,31,4,0,57,2,8,8,0,0,0,11,27,1
ID624424,Michael Conforto,Los Angeles Dodgers,24,74,7,0,0,3,13,24,0,0,15,1,10,2,0,29,5,0,82,6,5,7,0,0,0,25,19,0,17,58,9,0,0,3,11,21,1,0,10,3,16,1,0,19,3,0,70,3,5,8,0,0,0,15,22,0
ID605131,Austin Barnes,Los Angeles Dodgers,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,2,0,0,3,9,1,0,0,1,1,3,0,0,2,0,2,0,0,2,1,0,10,1,0,0,0,0,0,2,3,0
ID571970,Max Muncy,Los Angeles Dodgers,12,38,9,0,0,1,10,15,3,0,8,1,6,1,1,28,0,0,48,2,5,1,0,0,0,12,10,0,14,46,9,0,0,2,9,15,1,0,9,0,12,3,0,17,5,0,56,0,12,7,0,1,0,12,23,0
ID518692,Freddie Freeman,Los Angeles Dodgers,19,84,10,0,1,7,14,24,2,0,16,2,20,3,2,32,3,0,97,2,8,9,0,1,0,30,36,0,25,88,7,0,0,7,18,23,0,0,18,2,27,5,0,29,6,0,99,1,21,14,0,2,0,20,49,0
ID669242,Tommy Edman,Los Angeles Dodgers,20,68,4,0,1,1,11,18,0,0,23,0,11,3,0,22,7,0,72,2,7,8,0,0,0,14,21,0,19,59,5,0,0,1,9,17,1,0,21,1,10,2,0,24,4,0,66,6,7,8,0,1,0,10,17,0
ID660271,Shohei Ohtani,Los Angeles Dodgers,23,95,17,0,3,3,14,25,3,0,24,0,23,7,2,26,6,0,112,3,16,15,0,0,1,25,49,1,25,97,18,0,2,4,22,25,1,0,13,1,30,7,4,27,3,1,116,0,14,22,0,0,3,29,57,1
ID606192,Teoscar Hernández,Los Angeles Dodgers,23,86,6,0,1,4,14,24,3,0,23,1,16,3,0,45,3,1,94,6,12,8,0,1,2,25,29,0,14,67,4,0,0,4,8,17,0,0,22,0,14,3,0,31,4,0,73,2,8,7,0,2,1,19,27,0
ID681624,Andy Pages,Los Angeles Dodgers,33,89,3,0,3,6,19,26,3,0,19,1,22,0,0,29,10,1,96,4,12,5,0,3,1,18,28,0,20,80,2,0,1,3,11,21,1,0,20,1,24,4,0,27,6,0,84,3,15,9,0,1,5,17,39,0
ID605141,Mookie Betts,Los Angeles Dodgers,30,92,8,0,0,5,17,24,4,0,29,1,22,5,0,36,9,1,104,4,14,12,0,3,2,14,42,0,34,96,11,0,1,2,20,24,4,0,22,0,28,4,0,42,11,0,109,3,10,19,0,2,1,14,42,0
ID621035,Chris Taylor,Los Angeles Dodgers,1,3,0,0,1,0,1,5,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,3,0,0,2,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0
ID571771,Enrique Hernández,Los Angeles Dodgers,10,31,4,0,0,3,5,12,0,0,8,0,7,1,0,9,3,0,35,2,3,7,0,0,0,6,13,0,15,39,4,0,0,0,11,13,1,0,9,0,5,1,0,20,2,0,44,2,4,3,0,1,0,11,8,0
ID500743,Miguel Rojas,Los Angeles Dodgers,9,34,3,0,0,2,4,16,1,0,14,0,9,2,0,11,3,0,37,2,3,6,0,0,0,2,17,0,18,54,5,0,0,2,11,22,1,0,15,0,12,2,0,29,4,0,60,3,6,6,1,0,3,10,20,0
ID656945,Tanner Scott,Los Angeles Dodgers,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID592696,Eddie Rosario,Los Angeles Dodgers,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID808975,Hyeseong Kim,Los Angeles Dodgers,1,17,0,0,0,1,1,10,0,0,3,0,7,0,0,5,0,0,17,0,0,2,0,0,2,6,8,0,2,22,0,0,0,1,1,12,0,0,6,0,5,0,0,6,1,0,22,0,2,1,0,0,1,9,8,1
ID681546,James Outman,Los Angeles Dodgers,2,8,0,0,0,0,2,3,0,0,2,0,0,0,0,4,0,0,8,0,0,0,0,0,0,4,0,0,1,4,0,0,0,0,0,3,0,0,1,0,0,0,0,4,0,0,4,1,0,1,0,0,0,2,0,0
ID687221,Dalton Rushing,Los Angeles Dodgers,5,13,0,0,0,0,4,6,1,0,1,0,0,0,0,13,1,0,13,0,0,0,0,0,0,7,0,0,7,25,2,0,0,2,2,9,0,0,5,0,7,1,0,8,3,0,28,2,5,4,0,1,0,7,12,0
ID665923,Esteury Ruiz,Los Angeles Dodgers,1,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,1,1,1,0,1,7,0,0,0,0,1,5,0,0,3,0,1,1,0,3,0,0,7,0,1,1,0,0,1,2,4,0
ID669743,Alex Call,Los Angeles Dodgers,0,3,1,0,0,0,0,5,0,0,2,0,0,0,0,2,0,0,4,0,0,0,0,0,1,1,0,0,3,19,3,0,0,2,3,8,0,0,8,0,3,0,0,11,0,0,23,0,0,2,1,0,0,6,5,0
ID690976,Alex Freeland,Los Angeles Dodgers,2,14,2,0,0,0,1,5,0,0,1,0,4,1,0,3,0,0,16,1,2,3,0,0,0,7,7,0,5,13,2,0,0,0,3,5,0,0,2,0,2,0,0,5,0,0,16,2,0,1,1,0,1,5,2,0
ID681909,Justin Dean,Los Angeles Dodgers,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID671083,Buddy Kennedy,Los Angeles Dodgers,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0
ID666163,Ben Rortvedt,Los Angeles Dodgers,2,5,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,5,1,0,0,0,0,0,1,2,0,3,7,2,0,0,0,0,2,0,0,1,0,2,0,0,3,0,0,9,3,0,1,0,0,0,1,2,0
ID665052,Griffin Conine,Miami Marlins,1,11,0,0,0,0,1,4,0,0,2,0,3,0,0,4,0,0,11,0,0,0,0,0,0,5,3,0,1,6,2,0,0,0,1,2,0,0,1,0,3,1,0,3,0,0,8,0,3,2,0,0,0,1,6,0
ID667472,Dane Myers,Miami Marlins,11,50,5,0,2,2,8,17,0,0,9,0,11,1,0,23,1,0,55,2,4,4,0,0,2,19,16,0,10,53,6,0,0,2,6,18,1,0,19,0,12,2,0,23,3,1,59,1,6,5,0,0,4,12,20,0
ID681146,Jonah Bride,Miami Marlins,3,11,0,0,0,0,1,3,0,0,3,0,0,0,0,3,1,0,11,1,0,0,0,0,0,5,0,0,3,6,1,0,0,0,1,2,0,0,0,0,1,0,0,4,0,0,7,2,1,0,0,0,0,2,1,0
ID676572,Eric Wagaman,Miami Marlins,21,88,5,0,1,7,13,25,2,0,25,0,27,2,0,35,4,0,94,4,12,8,0,1,0,16,40,0,16,74,5,0,0,4,10,22,3,0,22,0,24,2,0,27,3,0,81,3,5,10,0,2,0,14,34,0
ID669364,Xavier Edwards,Miami Marlins,22,90,7,0,1,2,10,22,1,0,24,0,27,0,1,25,11,0,98,1,8,14,1,0,3,18,29,0,25,92,8,0,3,5,13,22,2,0,29,0,25,0,0,26,9,1,101,3,7,12,1,0,8,14,30,0
ID688363,Graham Pauley,Miami Marlins,9,30,3,0,0,2,5,11,0,0,10,0,7,0,0,13,3,0,34,1,1,3,1,0,1,5,9,0,4,13,4,0,0,1,1,6,0,0,4,0,4,0,0,6,1,0,17,2,0,3,0,0,0,1,7,1
ID669065,Kyle Stowers,Miami Marlins,14,78,10,0,0,6,7,20,3,0,12,1,25,5,0,29,5,0,89,2,17,13,0,0,1,27,48,1,19,62,6,0,1,2,12,20,0,0,7,2,18,5,0,30,4,0,72,3,18,11,0,2,1,20,35,0
ID689414,Liam Hicks,Miami Marlins,17,52,7,0,0,1,4,20,0,0,16,3,11,2,0,20,12,0,64,1,7,5,1,1,1,10,18,0,23,58,7,0,0,1,16,21,0,0,18,1,12,1,0,28,5,0,68,2,6,4,0,2,0,7,16,0
ID656537,Derek Hill,Miami Marlins,2,18,3,0,0,0,1,7,0,0,6,0,3,0,0,16,1,0,22,0,0,3,1,0,1,8,3,0,1,16,1,0,0,2,1,8,0,0,6,0,5,0,0,10,0,0,18,0,0,4,1,0,1,5,7,0
ID672640,Otto Lopez,Miami Marlins,19,88,4,0,0,8,9,23,1,0,27,2,27,6,0,34,8,0,94,2,20,14,0,0,0,15,53,0,31,89,9,0,1,2,17,24,0,0,28,0,24,4,0,39,13,0,99,1,19,11,0,1,6,7,38,0
ID670223,Matt Mervis,Miami Marlins,4,20,1,0,0,0,2,6,0,0,5,0,1,0,0,11,1,0,21,1,0,2,0,0,0,10,1,0,5,20,2,0,0,3,2,6,0,0,2,0,6,1,0,12,0,0,22,3,3,4,0,0,0,7,12,0
ID691594,Javier Sanoja,Miami Marlins,11,50,3,0,0,3,6,20,0,0,19,0,14,4,0,13,3,0,54,2,12,10,1,0,0,7,31,1,22,65,6,0,1,4,7,22,1,0,21,0,16,1,0,34,12,0,74,3,7,8,1,2,1,9,23,0
ID663743,Nick Fortes,Miami Marlins,9,18,3,0,0,0,5,9,1,0,3,0,4,0,0,11,1,0,22,3,2,0,0,1,0,3,4,0,7,25,0,0,0,4,2,9,0,0,5,0,8,0,0,11,3,1,25,2,1,2,0,0,0,5,12,0
ID687859,Troy Johnston,Miami Marlins,3,12,0,0,0,0,3,4,0,0,3,0,4,0,0,3,0,0,12,0,2,2,0,0,0,2,6,1,5,21,2,0,1,1,2,9,1,0,2,0,7,0,0,9,2,0,23,1,1,1,0,0,1,7,8,0
ID805300,Jakob Marsee,Miami Marlins,7,31,4,0,0,4,3,8,0,0,10,0,6,0,0,13,2,0,35,2,2,6,0,0,0,8,10,0,8,33,2,0,0,4,7,9,0,0,5,0,12,1,0,12,1,0,35,0,6,6,0,0,1,8,23,2
ID682663,Agustín Ramírez,Miami Marlins,28,92,5,0,0,7,12,22,2,0,22,2,24,6,0,39,8,0,99,8,15,16,0,0,3,18,49,0,13,78,9,0,0,3,7,21,2,0,29,2,18,3,1,33,1,0,89,5,10,10,0,0,2,18,32,1
ID542963,Rob Brantly,Miami Marlins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,1,0,0
ID660821,Jesús Sánchez,Miami Marlins,14,49,5,0,0,0,7,13,0,0,11,1,11,2,0,27,5,0,55,2,4,8,0,0,2,13,19,1,11,52,2,0,0,2,6,14,2,0,18,0,7,0,0,24,3,0,54,2,2,4,0,0,0,16,11,1
ID681393,Connor Norby,Miami Marlins,16,63,2,0,1,5,11,15,0,0,14,0,17,1,0,31,2,1,65,3,5,6,0,0,0,16,25,0,8,42,1,0,1,2,6,12,2,0,10,0,11,1,0,18,1,0,43,1,4,5,0,0,1,13,16,0
ID682927,Ronny Simon,Miami Marlins,2,3,1,0,0,0,1,1,0,0,0,0,1,0,0,3,1,0,5,0,1,0,0,1,0,1,1,0,1,3,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
ID681715,Heriberto Hernández,Miami Marlins,6,37,6,0,0,0,4,12,0,0,10,0,6,3,0,22,1,0,43,1,4,8,0,0,1,15,15,0,11,44,4,0,0,0,8,15,1,0,6,0,13,2,0,15,1,0,48,2,4,6,0,0,0,14,19,0
ID683748,Victor Mesa Jr.,Miami Marlins,1,4,1,0,0,0,1,2,0,0,2,0,1,0,0,3,0,0,5,0,0,1,0,0,0,0,1,0,4,5,1,0,0,0,2,3,0,0,1,0,0,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0
ID676466,Jack Winkler,Miami Marlins,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ID686894,Joey Wiemer,Miami Marlins,2,12,1,0,0,0,1,4,0,0,4,0,2,1,1,8,1,0,14,0,4,1,0,1,0,5,5,0,1,8,0,0,0,0,1,5,0,0,2,0,0,0,0,5,0,0,8,0,0,0,0,0,0,5,0,0
ID691185,Maximo Acosta,Miami Marlins,1,9,0,0,0,0,1,3,0,0,2,1,3,1,0,2,0,0,10,0,1,2,0,0,0,3,6,0,2,6,0,0,0,0,0,2,0,0,1,0,1,0,0,4,1,0,6,1,1,0,0,0,0,2,1,0
ID640459,Brian Navarreto,Miami Marlins,0,2,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,0,2,0,3,2,0,0,0,0,6,0,2,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0
ID687401,Joey Ortiz,Milwaukee Brewers,24,74,5,0,0,1,8,23,2,0,23,1,15,0,0,44,6,0,82,10,7,11,2,0,1,14,16,0,28,74,5,0,0,4,9,23,1,0,17,1,18,0,0,35,11,0,81,8,8,9,1,0,7,12,24,1
ID694192,Jackson Chourio,Milwaukee Brewers,25,81,7,0,1,6,16,20,0,0,16,1,25,2,0,30,6,0,90,3,15,17,0,1,5,16,37,0,24,88,4,0,1,6,16,21,2,0,22,0,21,4,1,41,4,0,95,4,15,12,0,3,1,24,39,0
ID686554,Oliver Dunn,Milwaukee Brewers,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,1,0,0,1,8,1,0,0,0,0,3,0,0,5,0,2,0,0,0,1,0,10,0,1,1,1,0,0,1,2,0
ID592885,Christian Yelich,Milwaukee Brewers,7,96,11,0,1,4,2,24,2,0,30,1,30,6,1,43,3,0,108,2,32,11,0,0,0,29,52,0,17,85,7,0,0,4,10,23,0,0,26,2,25,3,0,35,5,0,94,2,10,18,0,0,4,17,38,0
ID641343,Jake Bauers,Milwaukee Brewers,4,32,4,0,0,1,2,12,0,0,7,0,8,0,0,21,0,0,36,2,4,4,0,0,2,13,9,0,7,28,4,0,0,2,5,14,1,0,2,1,8,1,0,13,2,0,33,0,6,7,0,0,1,11,13,0
ID686555,Isaac Collins,Milwaukee Brewers,15,56,14,0,3,3,8,21,0,0,12,1,13,0,0,20,6,1,72,1,4,5,1,0,4,17,16,0,16,60,10,0,0,2,5,21,0,0,17,0,15,1,0,35,5,0,71,6,6,9,1,0,1,13,20,0
ID686217,Sal Frelick,Milwaukee Brewers,22,85,11,2,2,4,10,22,2,0,23,0,24,1,0,46,4,1,100,8,10,14,0,2,5,18,31,0,22,72,4,0,3,1,13,20,1,0,19,1,26,1,0,30,3,2,78,6,9,5,1,0,4,6,30,0
ID669003,Garrett Mitchell,Milwaukee Brewers,1,9,0,0,0,1,0,4,0,0,1,0,3,0,0,2,1,0,9,0,1,2,0,0,0,4,4,0,4,10,1,0,0,0,1,3,0,0,1,0,0,0,0,2,2,0,11,1,0,0,0,0,0,5,0,0
ID681962,Vinny Capra,Milwaukee Brewers,3,6,0,0,0,0,1,3,1,0,2,1,0,0,0,5,2,0,7,0,0,1,0,0,0,1,0,0,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,1,0,0
ID661388,William Contreras,Milwaukee Brewers,22,102,7,0,0,9,14,25,2,0,35,0,31,3,0,52,6,0,112,2,16,13,0,3,1,17,49,0,15,86,16,0,1,1,9,23,1,0,25,1,24,6,0,38,3,0,103,3,14,15,0,0,1,22,43,0
ID668930,Brice Turang,Milwaukee Brewers,27,95,6,0,1,2,17,24,1,0,24,1,23,2,0,30,10,1,103,0,12,17,1,0,6,22,31,0,22,88,11,0,1,4,15,25,0,0,24,1,26,5,0,34,5,0,101,2,15,16,0,1,9,17,45,0
ID606992,Eric Haase,Milwaukee Brewers,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,3,22,2,0,0,0,2,8,0,0,6,2,5,0,0,7,1,0,26,0,2,6,0,0,0,8,5,0
ID656555,Rhys Hoskins,Milwaukee Brewers,8,40,8,0,0,1,2,14,0,0,8,0,9,0,0,21,3,0,48,3,2,2,0,0,0,15,10,0,15,42,6,0,0,1,11,13,3,0,7,0,10,2,1,24,2,0,51,2,10,8,0,3,1,13,17,0
ID702332,Caleb Durbin,Milwaukee Brewers,21,87,5,0,0,6,5,23,2,0,24,2,29,1,0,44,8,0,94,8,5,15,0,0,6,13,38,0,28,77,4,0,0,5,16,23,2,0,24,7,17,2,0,40,4,0,88,8,9,13,0,0,3,8,28,0
ID663662,Daz Cameron,Milwaukee Brewers,3,5,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,2,0,0,2,6,0,0,0,0,2,2,0,0,3,0,1,0,0,3,0,0,6,0,1,1,0,0,1,0,1,0
ID655316,Andruw Monasterio,Milwaukee Brewers,3,18,1,0,0,2,2,9,0,0,4,1,8,1,0,2,1,0,20,0,4,6,0,0,0,3,13,0,10,33,1,0,1,1,7,13,1,0,5,0,9,0,0,12,1,0,34,2,1,3,0,0,2,9,10,0
ID682183,Drew Avans,Milwaukee Brewers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,3,0,1,0,0,1,0,1,0,0
ID683734,Andrew Vaughn,Milwaukee Brewers,12,37,4,0,0,0,5,10,0,0,8,0,12,3,0,26,3,0,41,4,10,7,0,0,0,5,21,0,10,38,2,0,0,2,8,10,2,0,9,0,14,0,0,21,2,0,40,0,2,2,0,0,0,5,16,0
ID678011,Anthony Seigler,Milwaukee Brewers,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,9,3,0,0,0,0,7,0,0,2,0,2,0,0,3,1,0,12,0,2,1,0,0,0,4,2,0
ID663368,Blake Perkins,Milwaukee Brewers,4,19,0,0,0,0,2,7,0,0,6,0,4,2,0,13,0,0,19,2,3,3,0,0,0,5,10,0,6,26,3,0,0,1,3,8,1,0,4,0,7,0,0,17,2,0,29,1,2,5,0,0,2,9,8,0
ID672012,Tyler Black,Milwaukee Brewers,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
ID663604,Brandon Lockridge,Milwaukee Brewers,3,15,1,0,0,1,2,3,0,0,3,0,5,0,0,5,1,0,16,0,0,3,0,0,1,4,6,0,4,12,1,0,0,1,1,4,0,0,2,0,5,0,0,9,3,0,14,0,4,2,0,1,0,2,8,1
ID643376,Danny Jansen,Milwaukee Brewers,3,6,0,0,0,0,3,2,0,0,1,1,2,0,0,3,0,0,8,0,1,2,0,1,0,1,2,0,8,22,4,0,0,2,2,7,1,0,4,0,5,1,0,11,2,0,26,4,2,3,0,0,0,5,10,0
ID672642,Steward Berroa,Milwaukee Brewers,2,4,1,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID650489,Willi Castro,Minnesota Twins,10,40,4,0,0,0,7,13,1,0,11,1,8,4,0,13,2,0,46,1,8,8,1,0,2,12,20,0,11,50,5,0,0,2,6,13,2,0,13,0,14,1,1,16,1,0,55,4,1,9,0,0,0,12,21,1
ID666397,Edouard Julien,Minnesota Twins,4,26,5,0,1,1,3,10,1,0,7,0,6,0,0,17,1,0,32,0,4,3,0,1,0,10,7,0,6,32,3,0,0,1,2,11,0,0,11,1,4,1,0,12,4,0,36,0,2,3,0,0,0,11,8,0
ID680777,Ryan Jeffers,Minnesota Twins,18,62,7,0,0,5,8,18,4,0,15,0,16,1,0,30,4,0,69,6,4,10,0,0,0,13,24,0,28,72,4,0,0,4,17,20,0,0,15,2,13,1,0,30,6,0,79,5,11,4,0,1,0,17,20,0
